日期,单品编码,批发价格(元/千克)
2022/11/9,1.029E+14,1.2
2022/11/9,1.029E+14,2.6
2022/11/9,1.029E+14,1.54
2022/11/9,1.029E+14,1.13
2022/11/9,1.029E+14,1.03
2022/11/9,1.029E+14,2.71
2022/11/9,1.029E+14,1.55
2022/11/9,1.029E+14,1.27
2022/11/9,1.029E+14,1.03
2022/11/9,1.029E+14,3
2022/11/9,1.029E+14,1.01
2022/11/9,1.029E+14,4.16
2022/11/9,1.029E+14,1
2022/11/9,1.029E+14,3.94
2022/11/9,1.029E+14,2.49
2022/11/9,1.029E+14,14.5
2022/11/9,1.029E+14,0.12
2022/11/9,1.029E+14,9.12
2022/11/9,1.029E+14,1.2
2022/11/9,1.029E+14,0.97
2022/11/9,1.029E+14,3.71
2022/11/9,1.029E+14,8.02
2022/11/9,1.029E+14,2.05
2022/11/9,1.029E+14,0.78
2022/11/9,1.029E+14,0.77
2022/11/9,1.029E+14,3.88
2022/11/9,1.029E+14,2.2
2022/11/9,1.029E+14,15.7
2022/11/9,1.029E+14,4.15
2022/11/9,1.029E+14,3.51
2022/11/9,1.029E+14,2.76
2022/11/9,1.029E+14,0.1
2022/11/9,1.0695E+14,1.91
2022/11/10,1.029E+14,3.43
2022/11/10,1.029E+14,9.07
2022/11/10,1.029E+14,3.17
2022/11/10,1.029E+14,2.06
2022/11/10,1.029E+14,3
2022/11/10,1.029E+14,5
2022/11/10,1.029E+14,3.78
2022/11/10,1.029E+14,5.63
2022/11/10,1.029E+14,11
2022/11/10,1.029E+14,4.64
2022/11/10,1.029E+14,3.44
2022/11/10,1.029E+14,4.18
2022/11/10,1.029E+14,3.78
2022/11/10,1.029E+14,4.06
2022/11/10,1.029E+14,3.8
2022/11/10,1.029E+14,3.19
2022/11/10,1.029E+14,1.2
2022/11/10,1.029E+14,2.59
2022/11/10,1.029E+14,3
2022/11/10,1.029E+14,5.65
2022/11/10,1.029E+14,4.74
2022/11/10,1.029E+14,2.82
2022/11/10,1.029E+14,6.13
2022/11/10,1.029E+14,7
2022/11/10,1.029E+14,1.2
2022/11/10,1.029E+14,1.4
2022/11/10,1.029E+14,1.8
2022/11/10,1.029E+14,1.13
2022/11/10,1.029E+14,0.87
2022/11/10,1.029E+14,1.03
2022/11/10,1.029E+14,1.33
2022/11/10,1.029E+14,2.66
2022/11/10,1.029E+14,1.55
2022/11/10,1.029E+14,1.25
2022/11/10,1.029E+14,1.08
2022/11/10,1.029E+14,2.55
2022/11/10,1.029E+14,0.87
2022/11/10,1.029E+14,1.7
2022/11/10,1.029E+14,0.92
2022/11/10,1.029E+14,2.49
2022/11/10,1.029E+14,14.49
2022/11/10,1.029E+14,9.1
2022/11/10,1.029E+14,1.2
2022/11/10,1.029E+14,0.98
2022/11/10,1.029E+14,2.79
2022/11/10,1.029E+14,7.71
2022/11/10,1.029E+14,2.05
2022/11/10,1.029E+14,0.78
2022/11/10,1.029E+14,0.76
2022/11/10,1.029E+14,3.87
2022/11/10,1.029E+14,2.2
2022/11/10,1.029E+14,15.7
2022/11/10,1.029E+14,4.14
2022/11/10,1.029E+14,3.48
2022/11/10,1.029E+14,2.76
2022/11/10,1.0695E+14,1.89
2022/11/11,1.029E+14,3.44
2022/11/11,1.029E+14,9.06
2022/11/11,1.029E+14,3.17
2022/11/11,1.029E+14,2.05
2022/11/11,1.029E+14,3
2022/11/11,1.029E+14,4.78
2022/11/11,1.029E+14,3.76
2022/11/11,1.029E+14,5.65
2022/11/11,1.029E+14,9.19
2022/11/11,1.029E+14,4.61
2022/11/11,1.029E+14,3.44
2022/11/11,1.029E+14,3.47
2022/11/11,1.029E+14,3.78
2022/11/11,1.029E+14,4.04
2022/11/11,1.029E+14,3.8
2022/11/11,1.029E+14,1.63
2022/11/11,1.029E+14,6.13
2022/11/11,1.029E+14,1.2
2022/11/11,1.029E+14,2.6
2022/11/11,1.029E+14,1.82
2022/11/11,1.029E+14,0.1
2022/11/11,1.029E+14,3
2022/11/11,1.029E+14,5.63
2022/11/11,1.029E+14,4.74
2022/11/11,1.029E+14,2.76
2022/11/11,1.029E+14,7
2022/11/11,1.029E+14,1.2
2022/11/11,1.029E+14,2.61
2022/11/11,1.029E+14,1.43
2022/11/11,1.029E+14,1.8
2022/11/11,1.029E+14,1.22
2022/11/11,1.029E+14,0.86
2022/11/11,1.029E+14,1.02
2022/11/11,1.029E+14,1.48
2022/11/11,1.029E+14,2.67
2022/11/11,1.029E+14,1.52
2022/11/11,1.029E+14,1.2
2022/11/11,1.029E+14,1.09
2022/11/11,1.029E+14,3.03
2022/11/11,1.029E+14,0.87
2022/11/11,1.029E+14,1.7
2022/11/11,1.029E+14,0.96
2022/11/11,1.029E+14,4.2
2022/11/11,1.029E+14,2.49
2022/11/11,1.029E+14,14.78
2022/11/11,1.029E+14,9.11
2022/11/11,1.029E+14,1.2
2022/11/11,1.029E+14,1.01
2022/11/11,1.029E+14,2.78
2022/11/11,1.029E+14,7.71
2022/11/11,1.029E+14,2.06
2022/11/11,1.029E+14,0.75
2022/11/11,1.029E+14,0.74
2022/11/11,1.029E+14,3.87
2022/11/11,1.029E+14,15.7
2022/11/11,1.029E+14,4.69
2022/11/11,1.029E+14,3.46
2022/11/11,1.029E+14,2.76
2022/11/11,1.0695E+14,1.89
2022/11/12,1.029E+14,3.16
2022/11/12,1.029E+14,3.59
2022/11/12,1.029E+14,1.03
2022/11/12,1.029E+14,2.05
2022/11/12,1.029E+14,2.15
2022/11/12,1.029E+14,3
2022/11/12,1.029E+14,0.1
2022/11/12,1.029E+14,4.78
2022/11/12,1.029E+14,3.75
2022/11/12,1.029E+14,5.11
2022/11/12,1.029E+14,8.31
2022/11/12,1.029E+14,4.61
2022/11/12,1.029E+14,3.26
2022/11/12,1.029E+14,2.78
2022/11/12,1.029E+14,3.74
2022/11/12,1.029E+14,4.04
2022/11/12,1.029E+14,3.72
2022/11/12,1.029E+14,0.1
2022/11/12,1.029E+14,6.13
2022/11/12,1.029E+14,1.2
2022/11/12,1.029E+14,2.59
2022/11/12,1.029E+14,1.82
2022/11/12,1.029E+14,3
2022/11/12,1.029E+14,4.74
2022/11/12,1.029E+14,2.66
2022/11/12,1.029E+14,6.13
2022/11/12,1.029E+14,7
2022/11/12,1.029E+14,1.2
2022/11/12,1.029E+14,2.6
2022/11/12,1.029E+14,1.44
2022/11/12,1.029E+14,1.22
2022/11/12,1.029E+14,0.92
2022/11/12,1.029E+14,0.98
2022/11/12,1.029E+14,1.4
2022/11/12,1.029E+14,2.57
2022/11/12,1.029E+14,1.52
2022/11/12,1.029E+14,1.13
2022/11/12,1.029E+14,1.09
2022/11/12,1.029E+14,3.02
2022/11/12,1.029E+14,0.79
2022/11/12,1.029E+14,1.6
2022/11/12,1.029E+14,0.92
2022/11/12,1.029E+14,4.2
2022/11/12,1.029E+14,1.98
2022/11/12,1.029E+14,15.3
2022/11/12,1.029E+14,9.11
2022/11/12,1.029E+14,1.2
2022/11/12,1.029E+14,1.06
2022/11/12,1.029E+14,2.83
2022/11/12,1.029E+14,7.65
2022/11/12,1.029E+14,2.21
2022/11/12,1.029E+14,0.73
2022/11/12,1.029E+14,0.63
2022/11/12,1.029E+14,3.87
2022/11/12,1.029E+14,15.7
2022/11/12,1.029E+14,4.7
2022/11/12,1.029E+14,3.45
2022/11/12,1.029E+14,2.75
2022/11/12,1.0695E+14,1.66
2022/11/13,1.029E+14,2.61
2022/11/13,1.029E+14,3.59
2022/11/13,1.029E+14,9.13
2022/11/13,1.029E+14,2.06
2022/11/13,1.029E+14,1.98
2022/11/13,1.029E+14,3
2022/11/13,1.029E+14,3.66
2022/11/13,1.029E+14,3.73
2022/11/13,1.029E+14,4.58
2022/11/13,1.029E+14,8.6
2022/11/13,1.029E+14,4.61
2022/11/13,1.029E+14,3.02
2022/11/13,1.029E+14,3.52
2022/11/13,1.029E+14,3.77
2022/11/13,1.029E+14,4.04
2022/11/13,1.029E+14,3.55
2022/11/13,1.029E+14,1.18
2022/11/13,1.029E+14,1.2
2022/11/13,1.029E+14,2.6
2022/11/13,1.029E+14,1.82
2022/11/13,1.029E+14,3
2022/11/13,1.029E+14,4.73
2022/11/13,1.029E+14,2.28
2022/11/13,1.029E+14,7
2022/11/13,1.029E+14,1.07
2022/11/13,1.029E+14,2.6
2022/11/13,1.029E+14,0.96
2022/11/13,1.029E+14,1.6
2022/11/13,1.029E+14,1.17
2022/11/13,1.029E+14,0.61
2022/11/13,1.029E+14,0.98
2022/11/13,1.029E+14,1.38
2022/11/13,1.029E+14,2.54
2022/11/13,1.029E+14,1.48
2022/11/13,1.029E+14,1.07
2022/11/13,1.029E+14,0.77
2022/11/13,1.029E+14,3.04
2022/11/13,1.029E+14,0.78
2022/11/13,1.029E+14,1.6
2022/11/13,1.029E+14,4.2
2022/11/13,1.029E+14,1.45
2022/11/13,1.029E+14,13.68
2022/11/13,1.029E+14,9.17
2022/11/13,1.029E+14,1.2
2022/11/13,1.029E+14,0.9
2022/11/13,1.029E+14,2.76
2022/11/13,1.029E+14,7.06
2022/11/13,1.029E+14,2.52
2022/11/13,1.029E+14,0.71
2022/11/13,1.029E+14,0.54
2022/11/13,1.029E+14,3.88
2022/11/13,1.029E+14,14.8
2022/11/13,1.029E+14,3.23
2022/11/13,1.029E+14,2.22
2022/11/13,1.029E+14,14.25
2022/11/13,1.029E+14,0.3
2022/11/13,1.0695E+14,1.41
2022/11/14,1.029E+14,2.42
2022/11/14,1.029E+14,3.6
2022/11/14,1.029E+14,2.45
2022/11/14,1.029E+14,1.99
2022/11/14,1.029E+14,3
2022/11/14,1.029E+14,3.63
2022/11/14,1.029E+14,3.57
2022/11/14,1.029E+14,4.47
2022/11/14,1.029E+14,8.6
2022/11/14,1.029E+14,4.77
2022/11/14,1.029E+14,3.02
2022/11/14,1.029E+14,3.61
2022/11/14,1.029E+14,3.89
2022/11/14,1.029E+14,3.51
2022/11/14,1.029E+14,1.2
2022/11/14,1.029E+14,1.2
2022/11/14,1.029E+14,2.6
2022/11/14,1.029E+14,1.2
2022/11/14,1.029E+14,0.11
2022/11/14,1.029E+14,5.56
2022/11/14,1.029E+14,4.72
2022/11/14,1.029E+14,1.58
2022/11/14,1.029E+14,7
2022/11/14,1.029E+14,1.07
2022/11/14,1.029E+14,2.6
2022/11/14,1.029E+14,0.68
2022/11/14,1.029E+14,1.6
2022/11/14,1.029E+14,1.13
2022/11/14,1.029E+14,0.62
2022/11/14,1.029E+14,1
2022/11/14,1.029E+14,1.38
2022/11/14,1.029E+14,2.54
2022/11/14,1.029E+14,1.55
2022/11/14,1.029E+14,1.08
2022/11/14,1.029E+14,0.82
2022/11/14,1.029E+14,0.77
2022/11/14,1.029E+14,1.32
2022/11/14,1.029E+14,1.06
2022/11/14,1.029E+14,4.33
2022/11/14,1.029E+14,1.55
2022/11/14,1.029E+14,12.99
2022/11/14,1.029E+14,9.51
2022/11/14,1.029E+14,1.2
2022/11/14,1.029E+14,1.05
2022/11/14,1.029E+14,2.37
2022/11/14,1.029E+14,6.87
2022/11/14,1.029E+14,2.4
2022/11/14,1.029E+14,0.64
2022/11/14,1.029E+14,0.55
2022/11/14,1.029E+14,3.9
2022/11/14,1.029E+14,13.85
2022/11/14,1.029E+14,2.56
2022/11/14,1.029E+14,1.8
2022/11/14,1.0695E+14,1.81
2022/11/15,1.029E+14,2.57
2022/11/15,1.029E+14,2.45
2022/11/15,1.029E+14,2.04
2022/11/15,1.029E+14,3.52
2022/11/15,1.029E+14,3.96
2022/11/15,1.029E+14,8.6
2022/11/15,1.029E+14,4.93
2022/11/15,1.029E+14,3.02
2022/11/15,1.029E+14,3.58
2022/11/15,1.029E+14,3.77
2022/11/15,1.029E+14,3.18
2022/11/15,1.029E+14,1.2
2022/11/15,1.029E+14,1.2
2022/11/15,1.029E+14,2.6
2022/11/15,1.029E+14,5.54
2022/11/15,1.029E+14,4.72
2022/11/15,1.029E+14,1.58
2022/11/15,1.029E+14,7
2022/11/15,1.029E+14,1.07
2022/11/15,1.029E+14,2.6
2022/11/15,1.029E+14,0.53
2022/11/15,1.029E+14,1.48
2022/11/15,1.029E+14,0.96
2022/11/15,1.029E+14,0.63
2022/11/15,1.029E+14,1
2022/11/15,1.029E+14,1.38
2022/11/15,1.029E+14,2.49
2022/11/15,1.029E+14,1.55
2022/11/15,1.029E+14,1.07
2022/11/15,1.029E+14,0.82
2022/11/15,1.029E+14,2.9
2022/11/15,1.029E+14,0.77
2022/11/15,1.029E+14,1.05
2022/11/15,1.029E+14,4.46
2022/11/15,1.029E+14,2.08
2022/11/15,1.029E+14,13.02
2022/11/15,1.029E+14,9.49
2022/11/15,1.029E+14,1.2
2022/11/15,1.029E+14,1.15
2022/11/15,1.029E+14,2.05
2022/11/15,1.029E+14,7.13
2022/11/15,1.029E+14,2.31
2022/11/15,1.029E+14,0.5
2022/11/15,1.029E+14,0.55
2022/11/15,1.029E+14,3.92
2022/11/15,1.029E+14,13.86
2022/11/15,1.029E+14,4.66
2022/11/15,1.029E+14,2.57
2022/11/15,1.029E+14,1.76
2022/11/15,1.0695E+14,1.82
2022/11/16,1.029E+14,2.65
2022/11/16,1.029E+14,2.45
2022/11/16,1.029E+14,2.04
2022/11/16,1.029E+14,3.52
2022/11/16,1.029E+14,3.81
2022/11/16,1.029E+14,8.6
2022/11/16,1.029E+14,4.75
2022/11/16,1.029E+14,3.02
2022/11/16,1.029E+14,3.59
2022/11/16,1.029E+14,3.78
2022/11/16,1.029E+14,2.96
2022/11/16,1.029E+14,1.53
2022/11/16,1.029E+14,1.2
2022/11/16,1.029E+14,1.2
2022/11/16,1.029E+14,3.16
2022/11/16,1.029E+14,4.72
2022/11/16,1.029E+14,2.2
2022/11/16,1.029E+14,7
2022/11/16,1.029E+14,1.02
2022/11/16,1.029E+14,2.59
2022/11/16,1.029E+14,0.54
2022/11/16,1.029E+14,1
2022/11/16,1.029E+14,0.97
2022/11/16,1.029E+14,0.63
2022/11/16,1.029E+14,0.77
2022/11/16,1.029E+14,1.4
2022/11/16,1.029E+14,2.4
2022/11/16,1.029E+14,1.56
2022/11/16,1.029E+14,1
2022/11/16,1.029E+14,0.82
2022/11/16,1.029E+14,2.9
2022/11/16,1.029E+14,1.04
2022/11/16,1.029E+14,1.1
2022/11/16,1.029E+14,4.27
2022/11/16,1.029E+14,2.12
2022/11/16,1.029E+14,11
2022/11/16,1.029E+14,1.2
2022/11/16,1.029E+14,0.78
2022/11/16,1.029E+14,1.75
2022/11/16,1.029E+14,7.14
2022/11/16,1.029E+14,2.3
2022/11/16,1.029E+14,0.5
2022/11/16,1.029E+14,0.5
2022/11/16,1.029E+14,3.88
2022/11/16,1.029E+14,13.14
2022/11/16,1.029E+14,4.29
2022/11/16,1.029E+14,2.55
2022/11/16,1.029E+14,1.76
2022/11/16,1.029E+14,6.05
2022/11/16,1.029E+14,13.91
2022/11/16,1.0695E+14,1.83
2022/11/17,1.029E+14,2.58
2022/11/17,1.029E+14,2.46
2022/11/17,1.029E+14,2.06
2022/11/17,1.029E+14,3.44
2022/11/17,1.029E+14,8.6
2022/11/17,1.029E+14,4.53
2022/11/17,1.029E+14,2.63
2022/11/17,1.029E+14,3.6
2022/11/17,1.029E+14,3.78
2022/11/17,1.029E+14,2.96
2022/11/17,1.029E+14,1.6
2022/11/17,1.029E+14,1.2
2022/11/17,1.029E+14,2.61
2022/11/17,1.029E+14,8.16
2022/11/17,1.029E+14,1.2
2022/11/17,1.029E+14,3.14
2022/11/17,1.029E+14,5.53
2022/11/17,1.029E+14,4.74
2022/11/17,1.029E+14,2.24
2022/11/17,1.029E+14,7
2022/11/17,1.029E+14,10.4
2022/11/17,1.029E+14,1
2022/11/17,1.029E+14,2.6
2022/11/17,1.029E+14,0.53
2022/11/17,1.029E+14,0.95
2022/11/17,1.029E+14,1.18
2022/11/17,1.029E+14,0.62
2022/11/17,1.029E+14,0.7
2022/11/17,1.029E+14,1.4
2022/11/17,1.029E+14,2.33
2022/11/17,1.029E+14,1.61
2022/11/17,1.029E+14,1.07
2022/11/17,1.029E+14,0.88
2022/11/17,1.029E+14,2.9
2022/11/17,1.029E+14,1.25
2022/11/17,1.029E+14,1.1
2022/11/17,1.029E+14,4.28
2022/11/17,1.029E+14,2.15
2022/11/17,1.029E+14,9.16
2022/11/17,1.029E+14,1.2
2022/11/17,1.029E+14,0.68
2022/11/17,1.029E+14,2.26
2022/11/17,1.029E+14,6.82
2022/11/17,1.029E+14,1.97
2022/11/17,1.029E+14,0.5
2022/11/17,1.029E+14,0.43
2022/11/17,1.029E+14,3.87
2022/11/17,1.029E+14,11.44
2022/11/17,1.029E+14,4.3
2022/11/17,1.029E+14,2.55
2022/11/17,1.029E+14,1.76
2022/11/17,1.029E+14,6.33
2022/11/17,1.0695E+14,1.82
2022/11/18,1.029E+14,2.44
2022/11/18,1.029E+14,2.45
2022/11/18,1.029E+14,2.23
2022/11/18,1.029E+14,3
2022/11/18,1.029E+14,7.88
2022/11/18,1.029E+14,3.41
2022/11/18,1.029E+14,3.83
2022/11/18,1.029E+14,8.6
2022/11/18,1.029E+14,4.54
2022/11/18,1.029E+14,1.31
2022/11/18,1.029E+14,2.6
2022/11/18,1.029E+14,3.71
2022/11/18,1.029E+14,3.72
2022/11/18,1.029E+14,2.37
2022/11/18,1.029E+14,1.6
2022/11/18,1.029E+14,1.2
2022/11/18,1.029E+14,2.62
2022/11/18,1.029E+14,1.2
2022/11/18,1.029E+14,3.1
2022/11/18,1.029E+14,6.8
2022/11/18,1.029E+14,5.47
2022/11/18,1.029E+14,4.73
2022/11/18,1.029E+14,2.09
2022/11/18,1.029E+14,7
2022/11/18,1.029E+14,1.13
2022/11/18,1.029E+14,2.6
2022/11/18,1.029E+14,0.51
2022/11/18,1.029E+14,0.78
2022/11/18,1.029E+14,1.21
2022/11/18,1.029E+14,0.61
2022/11/18,1.029E+14,0.66
2022/11/18,1.029E+14,1.48
2022/11/18,1.029E+14,2.3
2022/11/18,1.029E+14,1.5
2022/11/18,1.029E+14,1.06
2022/11/18,1.029E+14,0.91
2022/11/18,1.029E+14,2.96
2022/11/18,1.029E+14,1.01
2022/11/18,1.029E+14,0.98
2022/11/18,1.029E+14,4.29
2022/11/18,1.029E+14,1.6
2022/11/18,1.029E+14,10.56
2022/11/18,1.029E+14,9.52
2022/11/18,1.029E+14,1.2
2022/11/18,1.029E+14,0.92
2022/11/18,1.029E+14,1.93
2022/11/18,1.029E+14,6.51
2022/11/18,1.029E+14,1.8
2022/11/18,1.029E+14,0.49
2022/11/18,1.029E+14,0.44
2022/11/18,1.029E+14,3.67
2022/11/18,1.029E+14,10.91
2022/11/18,1.029E+14,4.3
2022/11/18,1.029E+14,2.55
2022/11/18,1.029E+14,1.87
2022/11/18,1.029E+14,6.33
2022/11/18,1.0695E+14,1.79
2022/11/19,1.029E+14,2.08
2022/11/19,1.029E+14,3.67
2022/11/19,1.029E+14,2.29
2022/11/19,1.029E+14,1.92
2022/11/19,1.029E+14,9.54
2022/11/19,1.029E+14,0.29
2022/11/19,1.029E+14,3.41
2022/11/19,1.029E+14,4.08
2022/11/19,1.029E+14,8.63
2022/11/19,1.029E+14,4.61
2022/11/19,1.029E+14,2.4
2022/11/19,1.029E+14,3.78
2022/11/19,1.029E+14,3.88
2022/11/19,1.029E+14,2.23
2022/11/19,1.029E+14,1.68
2022/11/19,1.029E+14,1.2
2022/11/19,1.029E+14,2.59
2022/11/19,1.029E+14,0.51
2022/11/19,1.029E+14,3.08
2022/11/19,1.029E+14,6.8
2022/11/19,1.029E+14,4.63
2022/11/19,1.029E+14,4.72
2022/11/19,1.029E+14,2.16
2022/11/19,1.029E+14,7
2022/11/19,1.029E+14,0.92
2022/11/19,1.029E+14,2
2022/11/19,1.029E+14,3.03
2022/11/19,1.029E+14,0.63
2022/11/19,1.029E+14,0.94
2022/11/19,1.029E+14,0.99
2022/11/19,1.029E+14,0.61
2022/11/19,1.029E+14,0.55
2022/11/19,1.029E+14,1.36
2022/11/19,1.029E+14,2.28
2022/11/19,1.029E+14,1.5
2022/11/19,1.029E+14,1.09
2022/11/19,1.029E+14,1.05
2022/11/19,1.029E+14,0.1
2022/11/19,1.029E+14,2.97
2022/11/19,1.029E+14,0.85
2022/11/19,1.029E+14,2.2
2022/11/19,1.029E+14,0.95
2022/11/19,1.029E+14,4.29
2022/11/19,1.029E+14,1.42
2022/11/19,1.029E+14,10.24
2022/11/19,1.029E+14,9.64
2022/11/19,1.029E+14,1.2
2022/11/19,1.029E+14,0.66
2022/11/19,1.029E+14,1.86
2022/11/19,1.029E+14,6.48
2022/11/19,1.029E+14,0.1
2022/11/19,1.029E+14,1.4
2022/11/19,1.029E+14,0.47
2022/11/19,1.029E+14,0.46
2022/11/19,1.029E+14,3.61
2022/11/19,1.029E+14,2.1
2022/11/19,1.029E+14,9.17
2022/11/19,1.029E+14,4.06
2022/11/19,1.029E+14,2.66
2022/11/19,1.029E+14,1.84
2022/11/19,1.029E+14,4.05
2022/11/19,1.0695E+14,1.79
2022/11/20,1.029E+14,2
2022/11/20,1.029E+14,2.17
2022/11/20,1.029E+14,0.67
2022/11/20,1.029E+14,9.54
2022/11/20,1.029E+14,3.46
2022/11/20,1.029E+14,9
2022/11/20,1.029E+14,4.56
2022/11/20,1.029E+14,2.01
2022/11/20,1.029E+14,3.87
2022/11/20,1.029E+14,3.91
2022/11/20,1.029E+14,1.2
2022/11/20,1.029E+14,2.59
2022/11/20,1.029E+14,3.2
2022/11/20,1.029E+14,4.73
2022/11/20,1.029E+14,2.28
2022/11/20,1.029E+14,7
2022/11/20,1.029E+14,0.76
2022/11/20,1.029E+14,3.6
2022/11/20,1.029E+14,1.59
2022/11/20,1.029E+14,1.44
2022/11/20,1.029E+14,0.96
2022/11/20,1.029E+14,0.66
2022/11/20,1.029E+14,0.54
2022/11/20,1.029E+14,1.18
2022/11/20,1.029E+14,2.26
2022/11/20,1.029E+14,1.44
2022/11/20,1.029E+14,1.11
2022/11/20,1.029E+14,2.98
2022/11/20,1.029E+14,0.76
2022/11/20,1.029E+14,0.94
2022/11/20,1.029E+14,1.28
2022/11/20,1.029E+14,1.2
2022/11/20,1.029E+14,0.68
2022/11/20,1.029E+14,1.51
2022/11/20,1.029E+14,6.65
2022/11/20,1.029E+14,2.1
2022/11/20,1.029E+14,0.51
2022/11/20,1.029E+14,0.47
2022/11/20,1.029E+14,3.6
2022/11/20,1.029E+14,2.1
2022/11/20,1.029E+14,7.5
2022/11/20,1.029E+14,3.96
2022/11/20,1.029E+14,2.75
2022/11/20,1.029E+14,0.1
2022/11/20,1.0695E+14,1.63
2022/11/21,1.029E+14,0.11
2022/11/21,1.029E+14,2.02
2022/11/21,1.029E+14,3.72
2022/11/21,1.029E+14,1.72
2022/11/21,1.029E+14,0.67
2022/11/21,1.029E+14,9.54
2022/11/21,1.029E+14,3.06
2022/11/21,1.029E+14,3.05
2022/11/21,1.029E+14,6.36
2022/11/21,1.029E+14,3.39
2022/11/21,1.029E+14,5.03
2022/11/21,1.029E+14,8.95
2022/11/21,1.029E+14,4.31
2022/11/21,1.029E+14,4.32
2022/11/21,1.029E+14,1.03
2022/11/21,1.029E+14,2.01
2022/11/21,1.029E+14,3.6
2022/11/21,1.029E+14,3.57
2022/11/21,1.029E+14,3.76
2022/11/21,1.029E+14,2
2022/11/21,1.029E+14,7.13
2022/11/21,1.029E+14,1.72
2022/11/21,1.029E+14,3.11
2022/11/21,1.029E+14,8.05
2022/11/21,1.029E+14,6.54
2022/11/21,1.029E+14,4.1
2022/11/21,1.029E+14,2.59
2022/11/21,1.029E+14,1.07
2022/11/21,1.029E+14,7.35
2022/11/21,1.029E+14,3.16
2022/11/21,1.029E+14,2.03
2022/11/21,1.029E+14,5.48
2022/11/21,1.029E+14,4.72
2022/11/21,1.029E+14,2
2022/11/21,1.029E+14,7
2022/11/21,1.029E+14,0.76
2022/11/21,1.029E+14,1.68
2022/11/21,1.029E+14,3.92
2022/11/21,1.029E+14,3.6
2022/11/21,1.029E+14,1.59
2022/11/21,1.029E+14,1.43
2022/11/21,1.029E+14,0.95
2022/11/21,1.029E+14,0.66
2022/11/21,1.029E+14,0.54
2022/11/21,1.029E+14,1.32
2022/11/21,1.029E+14,2.26
2022/11/21,1.029E+14,1.4
2022/11/21,1.029E+14,1.09
2022/11/21,1.029E+14,1.32
2022/11/21,1.029E+14,2.97
2022/11/21,1.029E+14,0.1
2022/11/21,1.029E+14,0.69
2022/11/21,1.029E+14,2.06
2022/11/21,1.029E+14,0.99
2022/11/21,1.029E+14,2.9
2022/11/21,1.029E+14,1.3
2022/11/21,1.029E+14,9.51
2022/11/21,1.029E+14,1.15
2022/11/21,1.029E+14,2.02
2022/11/21,1.029E+14,1.47
2022/11/21,1.029E+14,6.62
2022/11/21,1.029E+14,2
2022/11/21,1.029E+14,0.41
2022/11/21,1.029E+14,3.44
2022/11/21,1.029E+14,2.1
2022/11/21,1.029E+14,7.5
2022/11/21,1.029E+14,5
2022/11/21,1.029E+14,0.1
2022/11/21,1.029E+14,0.1
2022/11/21,1.0695E+14,1.58
2022/11/21,1.06972E+14,1.78
2022/11/22,1.029E+14,1.99
2022/11/22,1.029E+14,1.79
2022/11/22,1.029E+14,0.67
2022/11/22,1.029E+14,9.58
2022/11/22,1.029E+14,3.39
2022/11/22,1.029E+14,5.27
2022/11/22,1.029E+14,9
2022/11/22,1.029E+14,3.96
2022/11/22,1.029E+14,2.02
2022/11/22,1.029E+14,3.6
2022/11/22,1.029E+14,3.92
2022/11/22,1.029E+14,2
2022/11/22,1.029E+14,1.53
2022/11/22,1.029E+14,1.2
2022/11/22,1.029E+14,2.57
2022/11/22,1.029E+14,2.26
2022/11/22,1.029E+14,2.87
2022/11/22,1.029E+14,5.45
2022/11/22,1.029E+14,4.72
2022/11/22,1.029E+14,1.83
2022/11/22,1.029E+14,7
2022/11/22,1.029E+14,1.01
2022/11/22,1.029E+14,3.6
2022/11/22,1.029E+14,1.59
2022/11/22,1.029E+14,1.51
2022/11/22,1.029E+14,0.94
2022/11/22,1.029E+14,0.62
2022/11/22,1.029E+14,0.51
2022/11/22,1.029E+14,2.25
2022/11/22,1.029E+14,1.4
2022/11/22,1.029E+14,1.07
2022/11/22,1.029E+14,2.97
2022/11/22,1.029E+14,0.68
2022/11/22,1.029E+14,1.07
2022/11/22,1.029E+14,2.55
2022/11/22,1.029E+14,1.46
2022/11/22,1.029E+14,9.35
2022/11/22,1.029E+14,1.65
2022/11/22,1.029E+14,2.48
2022/11/22,1.029E+14,1.31
2022/11/22,1.029E+14,6.62
2022/11/22,1.029E+14,2.24
2022/11/22,1.029E+14,0.69
2022/11/22,1.029E+14,0.68
2022/11/22,1.029E+14,3.43
2022/11/22,1.029E+14,7.5
2022/11/22,1.029E+14,2.81
2022/11/22,1.0695E+14,1.58
2022/11/23,1.029E+14,2.09
2022/11/23,1.029E+14,2.16
2022/11/23,1.029E+14,0.67
2022/11/23,1.029E+14,7.72
2022/11/23,1.029E+14,3.57
2022/11/23,1.029E+14,5.27
2022/11/23,1.029E+14,9
2022/11/23,1.029E+14,3.96
2022/11/23,1.029E+14,3.43
2022/11/23,1.029E+14,3.78
2022/11/23,1.029E+14,2.15
2022/11/23,1.029E+14,2.48
2022/11/23,1.029E+14,1.2
2022/11/23,1.029E+14,2.59
2022/11/23,1.029E+14,3.16
2022/11/23,1.029E+14,3.11
2022/11/23,1.029E+14,4.09
2022/11/23,1.029E+14,4.72
2022/11/23,1.029E+14,2.05
2022/11/23,1.029E+14,7
2022/11/23,1.029E+14,0.89
2022/11/23,1.029E+14,1.59
2022/11/23,1.029E+14,1.54
2022/11/23,1.029E+14,1.32
2022/11/23,1.029E+14,0.61
